"subject","item","reading_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Non-Native 38",15,17016,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",7,5343,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",1,15486,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",2,19042,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 38",12,16023,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 38",21,14816,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",24,34933,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 38",4,5094,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 38",14,4247,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 38",13,7620,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",18,10903,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 38",3,7473,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",6,10253,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 38",9,11450,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",11,23070,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",10,9118,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 38",5,8147,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 38",22,9507,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 38",17,10547,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",19,6220,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",8,7902,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",14,10176,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",5,9518,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",8,4739,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",7,12347,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",11,5141,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",19,9203,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 39",24,7299,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",17,6070,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 39",4,5186,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",9,13197,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",10,7370,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",20,7191,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",15,4466,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 39",16,4680,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",2,4791,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",18,374,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",22,10273,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 39",6,5832,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",13,10170,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 39",12,11277,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 39",3,13137,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",1,8507,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 39",23,4565,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 39",21,6488,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",3,10450,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",9,13308,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",1,16905,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",13,6525,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",17,16445,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",20,13645,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",7,7941,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",21,5287,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",6,8312,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",8,6795,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",16,12101,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",19,8943,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",2,14072,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",24,6230,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",11,6906,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",4,18099,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",18,7111,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",10,8617,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",22,9765,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 40",15,5349,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",12,6140,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 40",5,8000,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 40",23,6555,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 40",14,7322,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
