"subject","item","response","response_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Native 33",8,1,"1312",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 33",7,1,"1686",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",12,1,"4554",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 33",4,0,"1069",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 33",9,1,"2153",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",2,1,"1096",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 33",11,1,"1830",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",1,1,"1203",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",5,1,"896",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",3,1,"1903",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 33",6,1,"1417",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",3,1,"5455",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",4,1,"4229",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",6,1,"3544",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",12,1,"2237",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",7,1,"4202",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",8,1,"1506",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",10,1,"904",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",5,0,"3966",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",11,1,"1546",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",1,0,"945",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 34",2,1,"999",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 34",9,1,"4848",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",6,1,"2705",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",12,1,"2780",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",3,1,"3286",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 35",10,1,"2278",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",4,1,"2094",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",8,1,"1276",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",7,1,"861",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 35",5,1,"1496",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 35",2,1,"2400",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 35",9,1,"10759",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 35",1,1,"1782",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 35",11,1,"1214",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",10,0,"2507",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",12,1,"1311",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",8,1,"3473",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",7,0,"1223",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 36",1,1,"3301",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 36",3,1,"3125",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 36",4,1,"1630",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",6,1,"1601",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",2,1,"1172",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 36",11,1,"1752",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 36",9,1,"1219",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 36",5,0,"880",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",4,0,"3455",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",8,1,"5557",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",5,1,"1507",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",10,1,"1578",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",12,1,"1857",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",11,1,"2296",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",6,1,"1421",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 37",1,1,"4081",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",9,1,"4047",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",3,1,"3363",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",7,1,"5074",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 37",2,1,"993",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",7,0,"2686",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",12,1,"2152",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",8,1,"1751",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",9,1,"1772",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",1,1,"1106",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",3,1,"2507",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",2,1,"2993",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",6,1,"1980",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",10,1,"1197",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",4,1,"1164",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 38",5,1,"5108",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 38",11,0,"3290",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",2,1,"2929",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",7,1,"2755",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 39",6,1,"3270",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",12,1,"1400",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",11,0,"2018",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 39",8,1,"1703",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",3,0,"3045",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 39",10,1,"1951",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",4,0,"1690",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 39",9,1,"2102",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 39",5,1,"1761",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 39",1,1,"2733",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",7,1,"2140",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",10,1,"1151",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",1,1,"2979",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",6,1,"1206",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",2,1,"1686",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",8,1,"1978",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",4,1,"979",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",9,1,"1738",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",12,1,"3824",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 40",3,1,"1748",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",11,1,"1311",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 40",5,1,"1009",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Non-Native 1",1,1,"4639",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",10,1,"1280",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 1",11,1,"2622",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",7,0,"2261",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",9,1,"888",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",12,0,"2174",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 1",3,1,"874",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",5,1,"1688",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 1",8,1,"1489",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 1",6,1,"2288",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 1",2,0,"3065",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 1",4,1,"912",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",3,1,"2426",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",1,0,"2057",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",8,1,"2837",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 2",4,0,"1956",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 2",7,0,"3370",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",12,1,"2422",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 2",5,0,"2288",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",9,0,"2435",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",6,1,"3699",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 2",11,1,"3170",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 2",2,1,"2059",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 2",10,1,"1285",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",4,0,"4381",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",8,1,"4796",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",7,1,"3022",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",1,0,"12223",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",10,1,"3079",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",5,1,"1424",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",6,0,"3947",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",2,1,"5283",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",3,1,"4844",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",9,1,"2661",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 3",12,1,"2831",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 3",11,1,"1570",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",2,0,"3005",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",9,1,"6450",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 4",6,1,"3067",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",5,1,"1619",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 4",12,0,"2304",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",4,0,"10063",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",3,1,"3541",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 4",7,0,"5086",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 4",8,1,"3649",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",10,1,"1435",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 4",11,1,"1987",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 4",1,0,"10295",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",1,0,"3902",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",4,1,"1237",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",2,1,"1611",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",8,1,"971",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",11,1,"3075",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",12,1,"1162",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",5,0,"2218",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",7,0,"2401",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",9,1,"1146",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",10,1,"1661",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 5",3,1,"1079",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 5",6,0,"2474",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",4,1,"3106",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",3,1,"1499",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",1,0,"5362",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",10,1,"2211",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",6,1,"3453",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",2,1,"2747",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",7,0,"2406",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",5,1,"1079",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",11,1,"1732",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 6",8,0,"2874",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",12,0,"815",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 6",9,1,"3081",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",2,0,"3454",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",7,0,"8089",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",4,1,"1092",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",11,0,"2014",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",12,0,"2623",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",3,1,"3276",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",8,0,"2762",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",6,1,"4916",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 7",9,0,"7192",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",1,0,"4849",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",5,1,"2865",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 7",10,0,"1969",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",6,0,"2862",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 8",9,1,"8532",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",7,1,"9299",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",12,1,"9748",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 8",5,1,"6324",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",11,1,"744",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",1,0,"5819",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",2,1,"1652",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 8",10,0,"3087",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 8",3,1,"3073",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 8",4,1,"1158",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 8",8,1,"1001",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",12,1,"9227",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",5,1,"1303",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",9,1,"890",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",7,0,"1983",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",11,0,"7374",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",3,1,"4100",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 9",6,1,"6967",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",10,1,"2845",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",2,0,"13076",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",4,1,"1077",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",8,1,"1407",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 9",1,0,"12085",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",11,1,"6001",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",2,1,"10375",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",10,1,"1824",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",1,1,"2695",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",7,1,"1589",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",9,1,"2154",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",6,1,"2072",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",4,1,"5011",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",8,0,"3108",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 10",3,1,"1041",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",5,1,"1111",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 10",12,1,"6782",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",11,1,"4288",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",6,0,"3610",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 11",4,1,"2331",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 11",5,1,"3557",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",12,1,"2919",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 11",8,1,"4872",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 11",1,1,"10191",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",7,0,"6575",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",9,0,"6450",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",3,0,"13215",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 11",10,1,"2846",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 11",2,1,"5481",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",1,1,"2143",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",7,1,"1964",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",5,1,"1206",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",3,1,"1993",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",10,1,"7092",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 12",11,1,"1499",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",6,1,"1093",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 12",12,1,"3309",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 12",9,1,"1551",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 12",8,1,"2404",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 12",2,1,"1585",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 12",4,1,"2981",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",12,1,"1625",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",5,1,"1701",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",2,1,"2624",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",11,0,"1388",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",1,1,"2635",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",6,1,"2990",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",9,1,"3036",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",10,0,"1415",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",3,1,"1505",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 13",4,0,"1905",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",8,1,"3046",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 13",7,1,"8295",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",10,0,"4759",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",8,1,"3676",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",12,1,"3186",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",4,0,"5119",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",9,1,"1156",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",5,1,"974",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",1,1,"2059",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",11,1,"953",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",3,1,"1055",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",2,1,"1479",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 14",7,1,"2018",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 14",6,0,"1225",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",5,0,"2529",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",7,0,"3650",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",1,0,"3475",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",9,0,"2338",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",11,0,"2125",0.5,0.5,-0.5,"Ambiguous","Non-Native","Filling_Gap"
"Non-Native 15",10,1,"4916",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
"Non-Native 15",12,1,"2275",-0.5,0.5,-0.5,"Unambiguous","Non-Native","Filling_Gap"
