"controller","condition","item","response","response_time","subject","group_G","reading_time","ambiguity_G","filled_gap_G"
"PictureAccept","exp3-1",44,1,"1585","Non-Native 12","Non-Native",1585,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,1,"2981","Non-Native 12","Non-Native",2981,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",30,0,"2661","Non-Native 12","Non-Native",2661,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",33,1,"840","Non-Native 12","Non-Native",840,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",40,0,"3147","Non-Native 13","Non-Native",3147,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"1625","Non-Native 13","Non-Native",1625,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",35,0,"1138","Non-Native 13","Non-Native",1138,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"1701","Non-Native 13","Non-Native",1701,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",44,1,"2624","Non-Native 13","Non-Native",2624,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",53,0,"1388","Non-Native 13","Non-Native",1388,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",33,1,"2350","Non-Native 13","Non-Native",2350,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",43,1,"2635","Non-Native 13","Non-Native",2635,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",42,1,"1942","Non-Native 13","Non-Native",1942,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",30,1,"1259","Non-Native 13","Non-Native",1259,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",29,0,"3672","Non-Native 13","Non-Native",3672,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",41,0,"2742","Non-Native 13","Non-Native",2742,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",26,0,"1990","Non-Native 13","Non-Native",1990,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"2990","Non-Native 13","Non-Native",2990,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",36,1,"1839","Non-Native 13","Non-Native",1839,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",51,1,"3036","Non-Native 13","Non-Native",3036,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",32,0,"1375","Non-Native 13","Non-Native",1375,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"3523","Non-Native 13","Non-Native",3523,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,0,"1415","Non-Native 13","Non-Native",1415,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",34,0,"2051","Non-Native 13","Non-Native",2051,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",37,0,"1609","Non-Native 13","Non-Native",1609,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"1505","Non-Native 13","Non-Native",1505,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",39,1,"2442","Non-Native 13","Non-Native",2442,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",46,0,"1905","Non-Native 13","Non-Native",1905,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",25,1,"3166","Non-Native 13","Non-Native",3166,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",27,0,"2666","Non-Native 13","Non-Native",2666,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",50,1,"3046","Non-Native 13","Non-Native",3046,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",49,1,"8295","Non-Native 13","Non-Native",8295,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",31,1,"4957","Non-Native 13","Non-Native",4957,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",28,1,"4601","Non-Native 13","Non-Native",4601,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",52,0,"4759","Non-Native 14","Non-Native",4759,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",35,1,"1780","Non-Native 14","Non-Native",1780,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",27,1,"1565","Non-Native 14","Non-Native",1565,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"3676","Non-Native 14","Non-Native",3676,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",42,1,"3102","Non-Native 14","Non-Native",3102,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",36,1,"1342","Non-Native 14","Non-Native",1342,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"3186","Non-Native 14","Non-Native",3186,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,0,"5119","Non-Native 14","Non-Native",5119,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",51,1,"1156","Non-Native 14","Non-Native",1156,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"974","Non-Native 14","Non-Native",974,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",30,1,"1583","Non-Native 14","Non-Native",1583,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",43,1,"2059","Non-Native 14","Non-Native",2059,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",28,1,"1357","Non-Native 14","Non-Native",1357,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"953","Non-Native 14","Non-Native",953,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",26,1,"1473","Non-Native 14","Non-Native",1473,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",33,0,"957","Non-Native 14","Non-Native",957,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",38,1,"3766","Non-Native 14","Non-Native",3766,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",39,1,"2002","Non-Native 14","Non-Native",2002,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",32,1,"2020","Non-Native 14","Non-Native",2020,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",41,1,"1248","Non-Native 14","Non-Native",1248,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",45,1,"1055","Non-Native 14","Non-Native",1055,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",44,1,"1479","Non-Native 14","Non-Native",1479,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",29,1,"1283","Non-Native 14","Non-Native",1283,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"2018","Non-Native 14","Non-Native",2018,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",34,0,"724","Non-Native 14","Non-Native",724,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",48,0,"1225","Non-Native 14","Non-Native",1225,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",37,1,"2579","Non-Native 14","Non-Native",2579,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",40,1,"1432","Non-Native 14","Non-Native",1432,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",31,1,"1280","Non-Native 14","Non-Native",1280,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",25,1,"2002","Non-Native 14","Non-Native",2002,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",25,0,"3857","Non-Native 15","Non-Native",3857,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",47,0,"2529","Non-Native 15","Non-Native",2529,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",49,0,"3650","Non-Native 15","Non-Native",3650,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",43,0,"3475","Non-Native 15","Non-Native",3475,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",42,1,"6597","Non-Native 15","Non-Native",6597,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",51,0,"2338","Non-Native 15","Non-Native",2338,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",53,0,"2125","Non-Native 15","Non-Native",2125,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",27,0,"4637","Non-Native 15","Non-Native",4637,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",39,0,"7106","Non-Native 15","Non-Native",7106,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"5171","Non-Native 15","Non-Native",5171,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",35,1,"9435","Non-Native 15","Non-Native",9435,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"4916","Non-Native 15","Non-Native",4916,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",38,0,"4297","Non-Native 15","Non-Native",4297,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",36,1,"6824","Non-Native 15","Non-Native",6824,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"2275","Non-Native 15","Non-Native",2275,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",46,1,"1533","Non-Native 15","Non-Native",1533,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",45,0,"1506","Non-Native 15","Non-Native",1506,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",32,1,"3016","Non-Native 15","Non-Native",3016,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",41,0,"5292","Non-Native 15","Non-Native",5292,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",29,0,"1480","Non-Native 15","Non-Native",1480,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",50,1,"815","Non-Native 15","Non-Native",815,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,1,"1997","Non-Native 15","Non-Native",1997,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"1622","Non-Native 15","Non-Native",1622,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",30,0,"921","Non-Native 15","Non-Native",921,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",28,0,"1148","Non-Native 15","Non-Native",1148,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",34,1,"6035","Non-Native 15","Non-Native",6035,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"1598","Non-Native 15","Non-Native",1598,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",26,0,"1009","Non-Native 15","Non-Native",1009,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",48,1,"2002","Non-Native 15","Non-Native",2002,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",33,1,"2050","Non-Native 15","Non-Native",2050,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",25,0,"4586","Non-Native 16","Non-Native",4586,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",53,1,"3032","Non-Native 16","Non-Native",3032,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",45,0,"1866","Non-Native 16","Non-Native",1866,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,0,"3465","Non-Native 16","Non-Native",3465,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",26,0,"2639","Non-Native 16","Non-Native",2639,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"3377","Non-Native 16","Non-Native",3377,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"2194","Non-Native 16","Non-Native",2194,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,1,"4940","Non-Native 16","Non-Native",4940,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",36,1,"2004","Non-Native 16","Non-Native",2004,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"3282","Non-Native 16","Non-Native",3282,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",32,1,"1259","Non-Native 16","Non-Native",1259,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"978","Non-Native 16","Non-Native",978,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",47,1,"833","Non-Native 16","Non-Native",833,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",28,1,"1443","Non-Native 16","Non-Native",1443,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,1,"4028","Non-Native 16","Non-Native",4028,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",27,0,"5408","Non-Native 16","Non-Native",5408,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",49,0,"3368","Non-Native 16","Non-Native",3368,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",39,1,"5305","Non-Native 16","Non-Native",5305,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",34,0,"3295","Non-Native 16","Non-Native",3295,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",37,1,"1538","Non-Native 16","Non-Native",1538,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",54,1,"3687","Non-Native 16","Non-Native",3687,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",31,1,"1406","Non-Native 16","Non-Native",1406,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",43,1,"1743","Non-Native 16","Non-Native",1743,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",29,1,"1906","Non-Native 16","Non-Native",1906,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",42,1,"1159","Non-Native 16","Non-Native",1159,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",41,1,"2381","Non-Native 16","Non-Native",2381,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",48,1,"1501","Non-Native 16","Non-Native",1501,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",33,1,"1169","Non-Native 16","Non-Native",1169,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"2360","Non-Native 16","Non-Native",2360,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",30,1,"1864","Non-Native 16","Non-Native",1864,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"1981","Non-Native 17","Non-Native",1981,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",29,1,"3030","Non-Native 17","Non-Native",3030,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",30,1,"2535","Non-Native 17","Non-Native",2535,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,0,"2158","Non-Native 17","Non-Native",2158,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",36,0,"1895","Non-Native 17","Non-Native",1895,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",31,0,"1559","Non-Native 17","Non-Native",1559,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"2422","Non-Native 17","Non-Native",2422,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",45,1,"1677","Non-Native 17","Non-Native",1677,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",40,1,"2227","Non-Native 17","Non-Native",2227,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"1363","Non-Native 17","Non-Native",1363,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",37,0,"1805","Non-Native 17","Non-Native",1805,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",53,1,"2065","Non-Native 17","Non-Native",2065,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",48,1,"4511","Non-Native 17","Non-Native",4511,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",51,1,"2175","Non-Native 17","Non-Native",2175,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",42,0,"1641","Non-Native 17","Non-Native",1641,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"1688","Non-Native 17","Non-Native",1688,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",25,1,"1635","Non-Native 17","Non-Native",1635,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",39,1,"7424","Non-Native 17","Non-Native",7424,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",28,1,"2251","Non-Native 17","Non-Native",2251,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",32,1,"2074","Non-Native 17","Non-Native",2074,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",33,1,"2747","Non-Native 17","Non-Native",2747,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",27,1,"2983","Non-Native 17","Non-Native",2983,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",35,1,"3552","Non-Native 17","Non-Native",3552,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",41,0,"1638","Non-Native 17","Non-Native",1638,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",26,1,"1634","Non-Native 17","Non-Native",1634,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",38,0,"2271","Non-Native 17","Non-Native",2271,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",50,1,"1864","Non-Native 17","Non-Native",1864,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",43,0,"4023","Non-Native 17","Non-Native",4023,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",34,1,"1914","Non-Native 17","Non-Native",1914,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",46,1,"1020","Non-Native 17","Non-Native",1020,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",46,0,"5875","Non-Native 18","Non-Native",5875,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",54,0,"3956","Non-Native 18","Non-Native",3956,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-1",48,1,"5201","Non-Native 18","Non-Native",5201,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",30,1,"3801","Non-Native 18","Non-Native",3801,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",52,1,"1511","Non-Native 18","Non-Native",1511,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",45,1,"1412","Non-Native 18","Non-Native",1412,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",53,1,"3333","Non-Native 18","Non-Native",3333,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",34,1,"3922","Non-Native 18","Non-Native",3922,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",44,1,"1221","Non-Native 18","Non-Native",1221,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",26,1,"2226","Non-Native 18","Non-Native",2226,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",38,1,"6343","Non-Native 18","Non-Native",6343,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",32,1,"1032","Non-Native 18","Non-Native",1032,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",49,1,"2377","Non-Native 18","Non-Native",2377,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",25,1,"2839","Non-Native 18","Non-Native",2839,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",28,1,"1678","Non-Native 18","Non-Native",1678,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",29,1,"1049","Non-Native 18","Non-Native",1049,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",31,1,"4671","Non-Native 18","Non-Native",4671,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",33,1,"937","Non-Native 18","Non-Native",937,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",47,1,"3064","Non-Native 18","Non-Native",3064,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-2",43,1,"3537","Non-Native 18","Non-Native",3537,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",40,1,"2330","Non-Native 18","Non-Native",2330,"Control","Non-Filled-Gap"
"PictureAccept","exp2-1",41,1,"2295","Non-Native 18","Non-Native",2295,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",42,1,"2173","Non-Native 18","Non-Native",2173,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",37,1,"1437","Non-Native 18","Non-Native",1437,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",39,1,"2719","Non-Native 18","Non-Native",2719,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",51,1,"2072","Non-Native 18","Non-Native",2072,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-2",36,1,"1890","Non-Native 18","Non-Native",1890,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",27,1,"2544","Non-Native 18","Non-Native",2544,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",35,0,"1232","Non-Native 18","Non-Native",1232,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",50,1,"1980","Non-Native 18","Non-Native",1980,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",41,1,"4360","Non-Native 19","Non-Native",4360,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",45,1,"5265","Non-Native 19","Non-Native",5265,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-3",39,1,"12731","Non-Native 19","Non-Native",12731,"Control","Non-Filled-Gap"
"PictureAccept","exp3-1",47,1,"1824","Non-Native 19","Non-Native",1824,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",28,1,"4453","Non-Native 19","Non-Native",4453,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",29,1,"3452","Non-Native 19","Non-Native",3452,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",36,1,"2835","Non-Native 19","Non-Native",2835,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",44,1,"2757","Non-Native 19","Non-Native",2757,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",40,0,"8397","Non-Native 19","Non-Native",8397,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",35,1,"2540","Non-Native 19","Non-Native",2540,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",43,1,"18454","Non-Native 19","Non-Native",18454,"Ambiguous","Filled-Gap"
"PictureAccept","exp3-2",46,1,"2176","Non-Native 19","Non-Native",2176,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-3",30,1,"9766","Non-Native 19","Non-Native",9766,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",33,1,"1970","Non-Native 19","Non-Native",1970,"Control","Non-Filled-Gap"
"PictureAccept","exp3-2",48,0,"2407","Non-Native 19","Non-Native",2407,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",51,1,"4206","Non-Native 19","Non-Native",4206,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",34,0,"1659","Non-Native 19","Non-Native",1659,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",52,1,"10421","Non-Native 19","Non-Native",10421,"Unambiguous","Filled-Gap"
"PictureAccept","exp2-1",25,1,"4674","Non-Native 19","Non-Native",4674,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-1",31,0,"4718","Non-Native 19","Non-Native",4718,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-3",27,1,"2004","Non-Native 19","Non-Native",2004,"Control","Non-Filled-Gap"
"PictureAccept","exp2-3",42,1,"3918","Non-Native 19","Non-Native",3918,"Control","Non-Filled-Gap"
"PictureAccept","exp2-2",32,1,"1690","Non-Native 19","Non-Native",1690,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-1",49,1,"2596","Non-Native 19","Non-Native",2596,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-1",37,1,"6445","Non-Native 19","Non-Native",6445,"Ambiguous","Non-Filled-Gap"
"PictureAccept","exp2-2",38,1,"2941","Non-Native 19","Non-Native",2941,"Unambiguous","Non-Filled-Gap"
"PictureAccept","exp3-2",54,1,"5012","Non-Native 19","Non-Native",5012,"Unambiguous","Filled-Gap"
"PictureAccept","exp3-1",53,1,"2394","Non-Native 19","Non-Native",2394,"Ambiguous","Filled-Gap"
"PictureAccept","exp2-2",26,1,"1780","Non-Native 19","Non-Native",1780,"Unambiguous","Non-Filled-Gap"
